file_id,object_name,result_id,model_id,flower_box_id,flower_class,flower_score,flower_name,width,height,x0,y0,x1,y1
8,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-37-10Z.jpg,496,CONFIG002,19,0,0.8431428670883179,daisy,79,89,880,836,959,925
8,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-37-10Z.jpg,496,CONFIG002,20,0,0.8428897261619568,daisy,90,84,1140,434,1230,518
8,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-37-10Z.jpg,496,CONFIG002,21,0,0.8355470299720764,daisy,78,79,1081,614,1159,693
8,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-37-10Z.jpg,496,CONFIG002,22,0,0.7847474813461304,daisy,67,69,1015,681,1082,750
8,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-37-10Z.jpg,496,CONFIG002,23,0,0.5435847640037537,daisy,77,58,1083,589,1160,647
9,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-19-03Z.jpg,497,CONFIG002,0,0,0.921539843082428,daisy,100,102,1232,1047,1332,1149
9,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-19-03Z.jpg,497,CONFIG002,1,0,0.9199268817901611,daisy,98,100,838,678,936,778
9,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-19-03Z.jpg,497,CONFIG002,2,0,0.9196934103965759,daisy,95,99,667,796,762,895
9,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-19-03Z.jpg,497,CONFIG002,3,0,0.9144293069839478,daisy,96,87,1132,537,1228,624
9,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-19-03Z.jpg,497,CONFIG002,4,0,0.9109447598457336,daisy,85,92,1124,926,1209,1018
9,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-19-03Z.jpg,497,CONFIG002,5,0,0.9081590175628662,daisy,82,79,791,608,873,687
9,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-19-03Z.jpg,497,CONFIG002,6,0,0.9069174528121948,daisy,88,82,1189,341,1277,423
9,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-19-03Z.jpg,497,CONFIG002,7,0,0.9038232564926147,daisy,90,83,1404,648,1494,731
9,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-19-03Z.jpg,497,CONFIG002,8,0,0.9035091400146484,daisy,99,100,1373,967,1472,1067
9,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-19-03Z.jpg,497,CONFIG002,9,0,0.9020695686340332,daisy,80,83,1221,250,1301,333
9,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-19-03Z.jpg,497,CONFIG002,10,0,0.9005007743835449,daisy,87,101,960,960,1047,1061
9,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-19-03Z.jpg,497,CONFIG002,11,0,0.8977637887001038,daisy,81,81,852,888,933,969
9,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-19-03Z.jpg,497,CONFIG002,12,0,0.8970192670822144,daisy,86,75,1312,363,1398,438
9,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-19-03Z.jpg,497,CONFIG002,13,0,0.892874002456665,daisy,75,84,975,870,1050,954
9,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-19-03Z.jpg,497,CONFIG002,14,0,0.8920100331306458,daisy,77,87,880,837,957,924
9,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-19-03Z.jpg,497,CONFIG002,15,0,0.8908395171165466,daisy,85,79,1280,525,1365,604
9,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-19-03Z.jpg,497,CONFIG002,16,0,0.887973964214325,daisy,100,98,1219,618,1319,716
9,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-19-03Z.jpg,497,CONFIG002,17,0,0.8855498433113098,daisy,91,87,1138,429,1229,516
9,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-19-03Z.jpg,497,CONFIG002,18,0,0.8596262335777283,daisy,84,85,1333,634,1417,719
9,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-19-03Z.jpg,497,CONFIG002,19,0,0.853899359703064,daisy,77,80,1079,612,1156,692
9,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-19-03Z.jpg,497,CONFIG002,20,0,0.852671205997467,daisy,72,76,1120,602,1192,678
9,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-19-03Z.jpg,497,CONFIG002,21,0,0.8473174571990967,daisy,69,67,1220,402,1289,469
9,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-19-03Z.jpg,497,CONFIG002,22,0,0.802099347114563,daisy,70,67,1015,684,1085,751
10,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-47-53Z.jpg,498,CONFIG002,0,0,0.9175398349761963,daisy,97,100,1247,1046,1344,1146
10,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-47-53Z.jpg,498,CONFIG002,1,0,0.912038266658783,daisy,97,95,846,678,943,773
10,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-47-53Z.jpg,498,CONFIG002,2,0,0.9109705686569214,daisy,100,99,675,799,775,898
10,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-47-53Z.jpg,498,CONFIG002,3,0,0.9049428701400757,daisy,80,81,1220,252,1300,333
10,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-47-53Z.jpg,498,CONFIG002,4,0,0.9036489725112915,daisy,76,86,980,869,1056,955
10,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-47-53Z.jpg,498,CONFIG002,5,0,0.9025183320045471,daisy,100,96,1229,619,1329,715
10,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-47-53Z.jpg,498,CONFIG002,6,0,0.9015279412269592,daisy,84,89,1136,922,1220,1011
10,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-47-53Z.jpg,498,CONFIG002,7,0,0.9001816511154175,daisy,82,74,1325,368,1407,442
10,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-47-53Z.jpg,498,CONFIG002,8,0,0.8975218534469604,daisy,90,81,1188,345,1278,426
10,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-47-53Z.jpg,498,CONFIG002,9,0,0.8950063586235046,daisy,88,81,1276,526,1364,607
10,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-47-53Z.jpg,498,CONFIG002,10,0,0.8937705159187317,daisy,92,86,1141,540,1233,626
10,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-47-53Z.jpg,498,CONFIG002,11,0,0.8904723525047302,daisy,83,80,795,610,878,690
10,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-47-53Z.jpg,498,CONFIG002,12,0,0.8879449367523193,daisy,87,84,1407,651,1494,735
10,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-47-53Z.jpg,498,CONFIG002,13,0,0.8839150071144104,daisy,79,80,857,888,936,968
10,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-47-53Z.jpg,498,CONFIG002,14,0,0.8773908615112305,daisy,98,104,1386,955,1484,1059
10,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-47-53Z.jpg,498,CONFIG002,15,0,0.8755491375923157,daisy,87,86,1335,637,1422,723
10,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-47-53Z.jpg,498,CONFIG002,16,0,0.8747280836105347,daisy,83,99,963,959,1046,1058
10,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-47-53Z.jpg,498,CONFIG002,17,0,0.8698517084121704,daisy,64,70,1221,862,1285,932
10,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-47-53Z.jpg,498,CONFIG002,18,0,0.8503983616828918,daisy,72,78,1127,603,1199,681
10,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-47-53Z.jpg,498,CONFIG002,19,0,0.8503257632255554,daisy,64,61,1021,689,1085,750
10,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-47-53Z.jpg,498,CONFIG002,20,0,0.8469918966293335,daisy,72,66,1218,405,1290,471
10,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-47-53Z.jpg,498,CONFIG002,21,0,0.8382210731506348,daisy,84,89,881,836,965,925
10,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-47-53Z.jpg,498,CONFIG002,22,0,0.8152902722358704,daisy,74,77,1087,614,1161,691
10,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-47-53Z.jpg,498,CONFIG002,23,0,0.7285701036453247,daisy,84,85,1145,436,1229,521
10,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-47-53Z.jpg,498,CONFIG002,24,0,0.6966469883918762,daisy,82,75,1058,371,1140,446
11,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-33-40Z.jpg,499,CONFIG002,0,0,0.9314948916435242,daisy,85,95,1129,924,1214,1019
11,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-33-40Z.jpg,499,CONFIG002,1,0,0.9182073473930359,daisy,93,98,846,680,939,778
11,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-33-40Z.jpg,499,CONFIG002,2,0,0.9163326621055603,daisy,99,102,672,802,771,904
11,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-33-40Z.jpg,499,CONFIG002,3,0,0.9041904807090759,daisy,86,100,961,961,1047,1061
11,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-33-40Z.jpg,499,CONFIG002,4,0,0.9037708640098572,daisy,85,74,1319,366,1404,440
11,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-33-40Z.jpg,499,CONFIG002,5,0,0.9037109017372131,daisy,76,86,978,870,1054,956
11,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-33-40Z.jpg,499,CONFIG002,6,0,0.901092529296875,daisy,100,101,1379,964,1479,1065
11,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-33-40Z.jpg,499,CONFIG002,7,0,0.8997604250907898,daisy,86,79,1280,526,1366,605
11,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-33-40Z.jpg,499,CONFIG002,8,0,0.8980370759963989,daisy,79,82,1223,251,1302,333
11,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-33-40Z.jpg,499,CONFIG002,9,0,0.8966894745826721,daisy,89,81,1191,345,1280,426
11,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-33-40Z.jpg,499,CONFIG002,10,0,0.8939758539199829,daisy,93,87,1140,539,1233,626
11,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-33-40Z.jpg,499,CONFIG002,11,0,0.8912898302078247,daisy,79,81,856,890,935,971
11,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-33-40Z.jpg,499,CONFIG002,12,0,0.8896386027336121,daisy,88,82,1407,651,1495,733
11,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-33-40Z.jpg,499,CONFIG002,13,0,0.887580394744873,daisy,95,99,1243,1048,1338,1147
11,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-33-40Z.jpg,499,CONFIG002,14,0,0.8865822553634644,daisy,88,84,1335,639,1423,723
11,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-33-40Z.jpg,499,CONFIG002,15,0,0.8855950832366943,daisy,97,95,1227,623,1324,718
11,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-33-40Z.jpg,499,CONFIG002,16,0,0.8777393102645874,daisy,84,80,795,612,879,692
11,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-33-40Z.jpg,499,CONFIG002,17,0,0.8604384064674377,daisy,71,67,1218,404,1289,471
11,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-33-40Z.jpg,499,CONFIG002,18,0,0.8556067943572998,daisy,94,87,1142,430,1236,517
11,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-33-40Z.jpg,499,CONFIG002,19,0,0.8507190942764282,daisy,82,91,879,838,961,929
11,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-33-40Z.jpg,499,CONFIG002,20,0,0.8145667314529419,daisy,75,76,1085,616,1160,692
11,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-33-40Z.jpg,499,CONFIG002,21,0,0.814503014087677,daisy,69,82,1129,602,1198,684
11,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-33-40Z.jpg,499,CONFIG002,22,0,0.8037018775939941,daisy,67,64,1018,690,1085,754
11,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-33-40Z.jpg,499,CONFIG002,23,0,0.6892578601837158,daisy,57,61,1002,701,1059,762
11,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-33-40Z.jpg,499,CONFIG002,24,0,0.5648145079612732,daisy,77,66,1084,586,1161,652
12,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-12-57Z.jpg,500,CONFIG002,0,0,0.9381603598594666,daisy,94,97,674,804,768,901
12,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-12-57Z.jpg,500,CONFIG002,1,0,0.9225165247917175,daisy,100,102,1245,1044,1345,1146
12,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-12-57Z.jpg,500,CONFIG002,2,0,0.9121190905570984,daisy,95,97,845,678,940,775
12,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-12-57Z.jpg,500,CONFIG002,3,0,0.9083008170127869,daisy,76,88,978,871,1054,959
12,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-12-57Z.jpg,500,CONFIG002,4,0,0.9039268493652344,daisy,101,102,1378,964,1479,1066
12,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-12-57Z.jpg,500,CONFIG002,5,0,0.9024046659469604,daisy,85,76,1311,363,1396,439
12,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-12-57Z.jpg,500,CONFIG002,6,0,0.9010363221168518,daisy,88,82,1405,649,1493,731
12,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-12-57Z.jpg,500,CONFIG002,7,0,0.9002321362495422,daisy,79,80,857,892,936,972
12,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-12-57Z.jpg,500,CONFIG002,8,0,0.8999995589256287,daisy,89,101,962,963,1051,1064
12,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-12-57Z.jpg,500,CONFIG002,9,0,0.8988396525382996,daisy,82,91,1136,928,1218,1019
12,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-12-57Z.jpg,500,CONFIG002,10,0,0.8980759978294373,daisy,90,80,1199,345,1289,425
12,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-12-57Z.jpg,500,CONFIG002,11,0,0.8924709558486938,daisy,99,94,1230,620,1329,714
12,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-12-57Z.jpg,500,CONFIG002,12,0,0.8914135098457336,daisy,86,80,1283,526,1369,606
12,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-12-57Z.jpg,500,CONFIG002,13,0,0.891223669052124,daisy,83,78,806,609,889,687
12,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-12-57Z.jpg,500,CONFIG002,14,0,0.8893021941184998,daisy,94,86,1143,538,1237,624
12,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-12-57Z.jpg,500,CONFIG002,15,0,0.8611334562301636,daisy,85,86,1336,635,1421,721
12,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-12-57Z.jpg,500,CONFIG002,16,0,0.8571136593818665,daisy,78,83,1226,252,1304,335
12,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-12-57Z.jpg,500,CONFIG002,17,0,0.8551632165908813,daisy,69,69,1222,400,1291,469
12,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-12-57Z.jpg,500,CONFIG002,18,0,0.8526939749717712,daisy,90,82,1144,430,1234,512
12,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-12-57Z.jpg,500,CONFIG002,19,0,0.8442099094390869,daisy,83,91,882,838,965,929
12,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-12-57Z.jpg,500,CONFIG002,20,0,0.8116872310638428,daisy,68,80,1131,605,1199,685
12,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-12-57Z.jpg,500,CONFIG002,21,0,0.8113936185836792,daisy,74,75,1087,614,1161,689
12,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-12-57Z.jpg,500,CONFIG002,22,0,0.797625720500946,daisy,68,66,1018,687,1086,753
12,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-12-57Z.jpg,500,CONFIG002,23,0,0.7631467580795288,daisy,57,63,1003,698,1060,761
12,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-12-57Z.jpg,500,CONFIG002,24,0,0.6552273631095886,daisy,79,58,1088,588,1167,646
13,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-37-22Z.jpg,501,CONFIG002,0,0,0.9184942841529846,daisy,96,98,843,679,939,777
13,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-37-22Z.jpg,501,CONFIG002,1,0,0.9133458137512207,daisy,86,95,1127,923,1213,1018
13,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-37-22Z.jpg,501,CONFIG002,2,0,0.9098053574562073,daisy,82,78,794,610,876,688
13,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-37-22Z.jpg,501,CONFIG002,3,0,0.9033535718917847,daisy,98,102,672,799,770,901
13,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-37-22Z.jpg,501,CONFIG002,4,0,0.9022092819213867,daisy,98,100,1379,964,1477,1064
13,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-37-22Z.jpg,501,CONFIG002,5,0,0.90179044008255,daisy,77,84,977,871,1054,955
13,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-37-22Z.jpg,501,CONFIG002,6,0,0.9016216397285461,daisy,79,81,1221,252,1300,333
13,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-37-22Z.jpg,501,CONFIG002,7,0,0.9009004831314087,daisy,89,81,1188,344,1277,425
13,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-37-22Z.jpg,501,CONFIG002,8,0,0.9007222652435303,daisy,94,87,1137,539,1231,626
13,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-37-22Z.jpg,501,CONFIG002,9,0,0.9004554152488708,daisy,82,73,1323,367,1405,440
13,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-37-22Z.jpg,501,CONFIG002,10,0,0.9001982808113098,daisy,84,100,962,960,1046,1060
13,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-37-22Z.jpg,501,CONFIG002,11,0,0.8978111147880554,daisy,88,81,1277,526,1365,607
13,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-37-22Z.jpg,501,CONFIG002,12,0,0.8928704857826233,daisy,79,81,855,889,934,970
13,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-37-22Z.jpg,501,CONFIG002,13,0,0.8924450874328613,daisy,96,99,1241,1047,1337,1146
13,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-37-22Z.jpg,501,CONFIG002,14,0,0.8902876973152161,daisy,86,83,1407,651,1493,734
13,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-37-22Z.jpg,501,CONFIG002,15,0,0.8867637515068054,daisy,87,85,1333,638,1420,723
13,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-37-22Z.jpg,501,CONFIG002,16,0,0.8830678462982178,daisy,96,94,1226,624,1322,718
13,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-37-22Z.jpg,501,CONFIG002,17,0,0.8623471260070801,daisy,70,66,1218,405,1288,471
13,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-37-22Z.jpg,501,CONFIG002,18,0,0.8434637784957886,daisy,80,89,879,837,959,926
13,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-37-22Z.jpg,501,CONFIG002,19,0,0.8263959288597107,daisy,76,77,1083,616,1159,693
13,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-37-22Z.jpg,501,CONFIG002,20,0,0.8251762390136719,daisy,89,84,1142,435,1231,519
13,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-37-22Z.jpg,501,CONFIG002,21,0,0.8057289719581604,daisy,72,77,1125,606,1197,683
13,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-37-22Z.jpg,501,CONFIG002,22,0,0.7789566516876221,daisy,68,66,1016,685,1084,751
14,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-04-51Z.jpg,502,CONFIG002,0,0,0.9296908378601074,daisy,85,94,1129,930,1214,1024
14,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-04-51Z.jpg,502,CONFIG002,1,0,0.922687292098999,daisy,101,99,1373,976,1474,1075
14,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-04-51Z.jpg,502,CONFIG002,2,0,0.9099226593971252,daisy,81,77,794,610,875,687
14,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-04-51Z.jpg,502,CONFIG002,3,0,0.9078762531280518,daisy,97,99,839,676,936,775
14,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-04-51Z.jpg,502,CONFIG002,4,0,0.9074382781982422,daisy,76,85,974,872,1050,957
14,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-04-51Z.jpg,502,CONFIG002,5,0,0.9026861190795898,daisy,86,100,961,964,1047,1064
14,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-04-51Z.jpg,502,CONFIG002,6,0,0.9018585085868835,daisy,95,96,669,806,764,902
14,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-04-51Z.jpg,502,CONFIG002,7,0,0.8975674510002136,daisy,91,85,1405,646,1496,731
14,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-04-51Z.jpg,502,CONFIG002,8,0,0.8961994051933289,daisy,79,80,854,894,933,974
14,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-04-51Z.jpg,502,CONFIG002,9,0,0.8953033685684204,daisy,90,81,1197,342,1287,423
14,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-04-51Z.jpg,502,CONFIG002,10,0,0.8949281573295593,daisy,94,103,1233,1049,1327,1152
14,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-04-51Z.jpg,502,CONFIG002,11,0,0.8923494219779968,daisy,89,80,1281,525,1370,605
14,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-04-51Z.jpg,502,CONFIG002,12,0,0.8917630314826965,daisy,99,98,1219,618,1318,716
14,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-04-51Z.jpg,502,CONFIG002,13,0,0.8882142305374146,daisy,87,84,1335,639,1422,723
14,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-04-51Z.jpg,502,CONFIG002,14,0,0.8778195381164551,daisy,94,87,1139,536,1233,623
14,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-04-51Z.jpg,502,CONFIG002,15,0,0.8671223521232605,daisy,67,68,1227,400,1294,468
14,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-04-51Z.jpg,502,CONFIG002,16,0,0.8629752993583679,daisy,73,88,882,839,955,927
14,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-04-51Z.jpg,502,CONFIG002,17,0,0.8628363013267517,daisy,90,81,1145,427,1235,508
14,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-04-51Z.jpg,502,CONFIG002,18,0,0.8576639890670776,daisy,85,72,1306,363,1391,435
14,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-04-51Z.jpg,502,CONFIG002,19,0,0.8559778928756714,daisy,78,82,1226,251,1304,333
14,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-04-51Z.jpg,502,CONFIG002,20,0,0.8333083391189575,daisy,80,82,1081,611,1161,693
14,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-04-51Z.jpg,502,CONFIG002,21,0,0.8263036608695984,daisy,70,76,1124,604,1194,680
14,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-04-51Z.jpg,502,CONFIG002,22,0,0.8180790543556213,daisy,75,80,1212,852,1287,932
14,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-04-51Z.jpg,502,CONFIG002,23,0,0.8171865344047546,daisy,67,67,1018,685,1085,752
14,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-04-51Z.jpg,502,CONFIG002,24,0,0.7411240339279175,daisy,57,61,1000,699,1057,760
15,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-27-28Z.jpg,503,CONFIG002,0,0,0.9251933693885803,daisy,99,98,671,799,770,897
15,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-27-28Z.jpg,503,CONFIG002,1,0,0.9190734028816223,daisy,96,98,844,678,940,776
15,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-27-28Z.jpg,503,CONFIG002,2,0,0.9114235639572144,daisy,84,93,1131,923,1215,1016
15,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-27-28Z.jpg,503,CONFIG002,3,0,0.9037692546844482,daisy,87,101,961,960,1048,1061
15,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-27-28Z.jpg,503,CONFIG002,4,0,0.9029380679130554,daisy,88,80,1407,650,1495,730
15,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-27-28Z.jpg,503,CONFIG002,5,0,0.8996623158454895,daisy,96,98,1241,1048,1337,1146
15,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-27-28Z.jpg,503,CONFIG002,6,0,0.8984575271606445,daisy,80,77,797,609,877,686
15,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-27-28Z.jpg,503,CONFIG002,7,0,0.8956117033958435,daisy,88,81,1191,342,1279,423
15,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-27-28Z.jpg,503,CONFIG002,8,0,0.8955020904541016,daisy,78,84,978,870,1056,954
15,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-27-28Z.jpg,503,CONFIG002,9,0,0.8943831920623779,daisy,86,75,1317,364,1403,439
15,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-27-28Z.jpg,503,CONFIG002,10,0,0.8938125371932983,daisy,79,82,1223,251,1302,333
15,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-27-28Z.jpg,503,CONFIG002,11,0,0.893458366394043,daisy,97,103,1381,961,1478,1064
15,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-27-28Z.jpg,503,CONFIG002,12,0,0.893104076385498,daisy,85,79,1280,525,1365,604
15,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-27-28Z.jpg,503,CONFIG002,13,0,0.8881641626358032,daisy,79,81,856,889,935,970
15,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-27-28Z.jpg,503,CONFIG002,14,0,0.8856381177902222,daisy,94,86,1140,536,1234,622
15,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-27-28Z.jpg,503,CONFIG002,15,0,0.8833283185958862,daisy,97,96,1225,621,1322,717
15,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-27-28Z.jpg,503,CONFIG002,16,0,0.8748550415039062,daisy,85,85,1336,637,1421,722
15,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-27-28Z.jpg,503,CONFIG002,17,0,0.8677117824554443,daisy,72,77,1126,603,1198,680
15,0344-6782/2021-06-21/08/0344-6782_2021-06-21T08-27-28Z.jpg,503,CONFIG002,18,0,0.8642258048057556,daisy,93,88,1139,430,1232,518
